,CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,SpendingScore,Family,Exited
4210,15690079,591,South,Male,30,8,2746869000,2,222137000,66,Single,0
4211,15628008,781,South,Female,29,6,2172718000,1,493692000,8,Single,0
4212,15667215,678,North,Male,31,2,0,2,258734000,1,Single,0
4213,15632576,520,North,Male,31,4,2051487000,1,340277000,16,Single,0
4214,15788483,719,South,Male,38,1,0,1,558256000,4,Married,1
4215,15582033,753,Mid,Male,44,3,3037682000,1,68302000,79,Single,0
4216,15692977,612,Mid,Female,36,2,2875420000,2,341408000,92,Single,0
4217,15628674,844,North,Male,40,7,2493659000,1,140379000,23,Single,1
4218,15750545,629,North,Male,44,5,0,4,517319000,8,Single,0
4219,15620832,723,North,Female,35,1,0,2,269680000,66,Single,0
4220,15775192,732,Mid,Female,48,4,2265178000,1,531753000,58,Single,0
4221,15806808,834,Mid,Female,57,8,2470195000,3,616991000,80,Single,0
4222,15677288,599,North,Male,50,3,2665512000,1,17747000,23,Single,0
4223,15777504,617,North,Female,30,8,0,1,407536000,27,Married,0
4224,15770291,844,North,Female,29,8,0,2,648305000,65,Married,0
4225,15642448,656,South,Male,28,8,2641051000,1,603563000,92,Married,0
4226,15594762,827,South,Male,46,1,4032079000,1,59225000,53,Single,0
4227,15687946,556,North,Female,61,2,2583226000,1,414277000,78,Single,0
4228,15804211,719,North,Male,36,3,3419310000,1,879302000,91,Single,0
4229,15800068,801,South,Female,46,6,0,2,748038000,47,Single,0
4230,15680370,492,North,Male,39,7,0,2,313822000,49,Single,1
4231,15615444,663,Mid,Male,28,8,2720834000,2,387135000,22,Single,0
4232,15795370,648,Mid,Male,37,6,2898575000,1,382337000,15,Single,0
4233,15598175,592,Mid,Female,26,4,2311806000,2,584327000,46,Single,0
4234,15576269,523,South,Male,34,7,0,2,272932000,19,Single,0
4235,15634375,710,South,Female,36,8,0,2,366107000,43,Single,0
4236,15662736,559,North,Male,49,2,3235535000,1,530380000,43,Single,0
4237,15585839,633,North,Male,37,2,0,2,801936000,21,Single,0
4238,15653050,719,Mid,Female,76,10,2091150000,1,775477000,25,Single,0
4239,15796764,684,Mid,Female,56,3,2806892000,3,354611000,18,Single,0
4240,15582259,567,North,Female,37,7,0,2,126240000,4,Single,0
4241,15640635,769,North,Male,29,8,0,2,758079000,34,Single,0
4242,15701768,637,North,Male,32,3,0,2,870439000,10,Single,0
4243,15567893,556,Mid,Male,33,3,2732694000,2,275561000,87,Single,0
4244,15751524,677,Mid,Female,36,10,1513750000,1,145531000,38,Single,0
4245,15685826,563,North,Male,30,7,1996011000,1,537983000,13,Single,0
4246,15715142,739,Mid,Male,45,7,2259480000,1,650333000,97,Single,0
4247,15670528,787,Mid,Male,43,1,2908784000,1,92202000,83,Single,0
4248,15592761,710,North,Male,40,5,0,2,716667000,80,Single,1
4249,15759741,591,Mid,Female,34,4,3313977000,1,318009000,90,Single,0
4250,15589881,634,North,Female,41,7,0,2,577654000,67,Not specified,1
4251,15778304,646,Mid,Male,24,1,2032758000,1,83148000,83,Single,0
4252,15646539,531,North,Male,31,3,2118342000,1,249897000,19,Married,0
4253,15774127,518,North,Male,46,3,0,2,336669000,5,Single,0
4254,15612095,751,North,Female,48,9,0,1,605037000,62,Single,0
4255,15671915,649,North,Male,46,5,0,2,338565000,58,Single,0
4256,15735358,682,South,Male,46,4,0,1,20479000,24,Single,0
4257,15735078,724,Mid,Female,53,1,3073129000,2,56821000,11,Single,1
4258,15783629,616,Mid,Female,42,6,2593799000,2,661174000,35,Single,1
4259,15754605,563,North,Female,39,5,0,2,77457000,64,Single,0
4260,15811290,680,Mid,Male,44,1,2859445000,2,146922000,90,Single,1
4261,15671514,669,South,Female,33,8,0,2,565567000,46,Single,0
4262,15627801,512,South,Male,33,3,3886666000,1,416551000,48,Married,0
4263,15703117,565,North,Female,44,1,0,2,394252000,7,Single,0
4264,15729574,616,South,Male,71,4,0,2,763837000,94,Single,0
4265,15807728,530,North,Female,45,1,0,1,838921000,31,Married,0
4266,15595917,580,North,Female,35,1,2246141000,1,740458000,99,Married,0
4267,15768137,667,South,Female,23,5,2994215000,2,746545000,49,Married,0
4268,15722122,544,North,Female,40,7,0,1,708738000,20,Single,0
4269,15721024,642,North,Male,26,1,0,1,208880000,59,Single,0
4270,15762993,796,South,Male,32,5,2261009000,2,518465000,96,Single,0
4271,15684196,627,North,Female,55,2,3507708000,1,443019000,27,Single,0
4272,15795564,737,Mid,Male,31,5,2666229000,2,329519000,56,Single,0
4273,15612140,721,South,Female,46,7,3034535000,1,299097000,87,Single,0
4274,15703106,575,North,Male,40,5,0,2,538950000,26,Single,1
4275,15654901,733,North,Male,51,10,3114253000,1,572834000,2,Single,0
4276,15743067,625,Mid,Male,26,3,2870647000,1,540366000,8,Married,0
4277,15624595,512,South,Female,35,5,2740775000,1,82656000,8,Married,0
4278,15783349,481,South,Male,39,1,2447128000,1,545579000,29,Single,0
4279,15708196,696,South,Male,60,8,1953310000,1,866177000,21,Single,0
4280,15759066,483,North,Female,44,5,3010403000,1,846384000,26,Single,0
4281,15695280,532,Mid,Male,24,6,3140616000,1,150619000,41,Single,1
4282,15580701,712,North,Male,33,3,3384031000,1,348375000,56,Single,0
4283,15600975,556,North,Female,54,4,3300118000,1,690868000,21,Single,0
4284,15760450,512,North,Male,43,1,0,2,230874000,48,Married,1
4285,15580227,803,North,Male,33,6,0,2,508977000,17,Single,0
4286,15641110,708,North,Male,41,1,0,1,564963000,42,Single,0
4287,15768530,554,South,Female,27,4,0,2,594368000,5,Single,0
4288,15714993,552,North,Female,41,9,2735685000,1,596795000,95,Single,0
4289,15699507,542,North,Female,25,7,0,2,362530000,6,Single,0
4290,15791102,549,Mid,Male,41,9,2090458000,3,579527000,39,Single,0
4291,15687688,564,Mid,Female,32,10,3077254000,2,67664000,20,Single,0
4292,15608109,710,Mid,Male,58,7,3742486000,2,46176000,78,Married,1
4293,15610002,802,South,Male,41,5,0,2,592356000,64,Married,0
4294,15737792,818,North,Female,31,1,4109520000,1,784312000,89,Single,0
4295,15738174,452,North,Female,32,5,0,2,331229000,48,Single,0
4296,15794273,604,North,Female,56,1,1380118000,1,549800000,32,Single,0
4297,15726358,681,North,Male,34,7,0,2,575021000,49,Single,0
4298,15687527,638,South,Male,35,1,0,2,727631000,75,Single,0
4299,15763806,773,North,Male,41,4,0,2,109670000,28,Single,0
4300,15604551,732,North,Female,35,3,0,2,399859000,26,Married,0
4301,15742511,514,North,Male,35,3,2662680000,1,44038000,88,Married,0
4302,15628950,501,Mid,Male,25,6,2288303000,1,505007000,70,Single,1
4303,15700209,486,North,Male,63,9,2134201000,1,374444000,53,Married,0
4304,15806360,609,North,Male,41,6,0,1,495375000,43,Married,0
4305,15593510,638,Mid,Female,33,5,2845384000,1,248975000,24,Married,1
4306,15803749,498,Mid,Female,41,4,1925903000,2,55340000,25,Married,0
4307,15764892,590,South,Female,51,10,1858442000,2,840123000,26,Married,0
4308,15778154,628,Mid,Male,50,4,2689010000,1,62558000,59,Married,1
4309,15677020,570,North,Female,58,8,0,1,512617000,79,Single,0
4310,15599386,627,Mid,Male,28,5,1564139000,1,574220000,39,Single,0
4311,15802478,767,South,Male,31,6,0,2,860939000,90,Married,0
4312,15735080,508,North,Female,64,2,0,1,26737000,44,Single,0
4313,15658432,688,North,Male,40,6,0,1,210700000,45,Divorced,0
4314,15640074,666,South,Female,47,5,0,1,733264000,35,Married,0
4315,15780432,728,North,Male,37,3,2699169000,2,470701000,57,Single,0
4316,15682467,725,North,Female,36,1,2614723000,1,452087000,94,Single,0
4317,15756954,538,North,Female,32,2,0,1,352574000,34,Single,0
4318,15785326,639,South,Female,35,5,3003578000,2,262473000,50,Single,0
4319,15698522,660,Mid,Male,39,9,2961185000,2,805622000,5,Married,0
4320,15602841,794,South,Female,28,5,0,2,381480000,27,Single,0
4321,15710853,623,North,Female,24,5,0,2,511104000,8,Single,0
4322,15672637,571,North,Female,30,4,1886629000,1,638510000,29,Single,0
4323,15705512,668,Mid,Female,37,6,3693017000,1,508808000,66,Married,0
4324,15775131,580,South,Male,32,9,3128140000,2,563326000,3,Single,1
4325,15740223,479,Mid,Male,51,1,2369724000,3,378964000,50,Single,0
4326,15574858,530,North,Male,37,8,0,2,1267000,81,Single,0
4327,15651883,794,Mid,Female,55,6,2547527000,1,706316000,88,Single,1
4328,15799641,540,South,Male,39,2,0,2,360782000,62,Single,0
4329,15649536,741,Mid,Male,38,4,2816348000,1,257138000,49,Single,0
4330,15665590,541,North,Male,46,6,0,2,367209000,68,Single,0
4331,15684419,709,South,Female,37,8,0,3,315650000,94,Single,1
4332,15697441,485,North,Male,29,7,4006723000,1,514045000,74,Single,0
4333,15756150,418,North,Female,39,2,0,2,39784000,31,Single,0
4334,15661409,542,North,Female,42,1,0,1,784329000,62,Single,0
4335,15723851,699,South,Male,40,2,0,1,344904000,54,Single,0
4336,15625964,582,North,Female,43,5,3372901000,1,750480000,50,Single,0
4337,15678333,683,North,Female,26,7,0,2,381127000,6,Single,0
4338,15708289,793,South,Male,25,3,2220099000,1,46551000,96,Single,0
4339,15636454,691,North,Female,60,6,2223555000,1,780366000,44,Single,0
4340,15806967,778,North,Female,65,7,0,1,342616000,69,Single,0
4341,15665634,645,North,Female,38,7,1310509000,1,737982000,76,Single,0
4342,15649239,731,South,Male,46,10,0,2,673268000,73,Single,0
4343,15731755,680,North,Male,49,10,0,2,822837000,57,Married,0
4344,15606177,672,North,Male,39,2,0,2,384439000,50,Single,0
4345,15791991,773,North,Male,52,4,0,1,634099000,53,Single,0
4346,15806901,584,North,Female,39,2,2479129000,1,562098000,47,Married,0
4347,15801488,723,North,Male,25,3,0,2,591842000,35,Married,0
4348,15587735,850,North,Male,39,6,2130989000,1,535397000,95,Single,0
4349,15750104,718,Mid,Male,43,5,2917546000,2,145196000,81,Single,0
4350,15802909,706,Mid,Female,56,3,3071271000,1,380088000,11,Single,1
4351,15762855,622,South,Female,23,5,0,2,578113000,1,Married,1
4352,15627995,756,Mid,Female,26,5,3413157000,1,594152000,18,Single,0
4353,15596761,515,Mid,Male,60,9,2501738000,1,81067000,87,Single,0
4354,15685628,670,South,Male,35,2,2733910000,2,371013000,70,Single,0
4355,15792232,595,South,Female,43,5,0,2,462659000,67,Single,0
4356,15654060,517,North,Male,41,2,0,2,334125000,1,Single,1
4357,15605804,737,North,Male,45,10,0,2,6004000,58,Single,0
4358,15598536,736,Mid,Female,26,1,1860934000,1,827366000,41,Single,0
4359,15738785,545,North,Male,26,7,0,2,689032000,8,Single,1
4360,15566594,709,South,Male,23,5,0,2,570197000,58,Married,1
4361,15719624,669,North,Female,38,9,2680898000,1,575323000,76,Married,0
4362,15569571,584,Mid,Female,46,6,1921942000,2,529658000,48,Single,0
4363,15576185,653,North,Male,29,2,0,2,183356000,9,Single,0
4364,15753874,694,North,Male,37,10,3164380000,1,146638000,96,Single,0
4365,15796111,708,Mid,Female,54,8,3193331000,1,551369000,90,Single,0
4366,15709199,511,South,Female,40,1,0,1,810122000,28,Married,0
4367,15644200,807,South,Female,42,1,0,1,72603000,15,Single,0
4368,15732610,745,North,Female,28,6,0,2,679312000,24,Married,1
4369,15569446,732,North,Female,34,8,2691445000,2,827138000,72,Single,0
4370,15626612,741,South,Male,40,4,2305253000,1,594721000,98,Single,0
4371,15810839,610,North,Male,34,1,2268380000,1,552846000,68,Single,1
4372,15616380,803,South,Female,37,1,0,2,32803000,2,Single,0
4373,15659820,614,North,Female,34,5,0,2,816472000,18,Married,0
4374,15603096,410,North,Male,33,6,2767373000,1,291868000,9,Single,0
4375,15802362,550,South,Male,45,1,0,2,309759000,72,Married,1
4376,15621227,668,Mid,Female,46,7,3559734000,1,761430000,67,Married,0
4377,15720968,606,Mid,Male,27,2,2866034000,2,649146000,33,Single,0
4378,15599195,582,Mid,Male,32,1,1956650000,1,44240000,81,Single,0
4379,15779207,500,Mid,Male,30,2,2760904000,2,302753000,100,Married,0
4380,15784361,543,South,Female,46,5,3087823000,1,374382000,23,Single,0
4381,15595557,798,North,Male,22,4,0,2,473508000,32,Married,0
4382,15802390,724,North,Female,34,2,0,2,522999000,31,Married,0
4383,15761294,667,Mid,Female,56,8,3024209000,1,575726000,91,Married,0
4384,15715184,752,South,Female,31,4,3182033000,2,178186000,23,Single,0
4385,15792029,620,North,Male,32,6,0,2,247012000,88,Single,1
4386,15801994,775,North,Male,31,9,0,2,744825000,65,Single,0
4387,15697201,640,South,Female,46,3,0,1,687544000,15,Single,0
4388,15615245,660,North,Male,19,1,2808292000,1,177622000,99,Single,0
4389,15668472,705,South,Female,24,5,3911596000,2,351499000,19,Single,0
4390,15810978,788,South,Female,70,1,0,2,183087000,72,Single,0
4391,15675791,610,North,Male,36,4,2847687000,2,451609000,21,Single,0
4392,15776518,579,North,Female,38,4,3866266000,1,849774000,10,Married,0
4393,15754796,487,Mid,Female,46,4,2971553000,2,194676000,63,Single,0
4394,15631339,791,North,Male,28,4,0,1,767516000,69,Single,0
4395,15681887,758,Mid,Male,33,1,2841136000,2,117068000,72,Married,0
4396,15795275,521,South,Female,49,4,1824686000,2,274617000,52,Single,1
4397,15773394,644,North,Male,38,3,0,2,351685000,5,Single,0
4398,15794278,816,South,Male,67,6,3340898000,1,320383000,69,Single,0
4399,15611635,678,South,Female,39,6,0,1,815613000,4,Single,0
4400,15708362,793,North,Male,63,4,2282055000,2,353197000,61,Married,0
4401,15723263,495,Mid,Female,34,9,2577527000,1,510705000,8,Married,0
4402,15763612,756,Mid,Male,41,2,2737669000,2,207210000,82,Married,0
4403,15598338,647,Mid,Female,33,3,3708330000,2,397189000,17,Married,0
4404,15720820,462,Mid,Female,24,6,1537384000,2,283452000,63,Single,0
4405,15812832,562,Mid,Male,33,8,2038502000,2,5959000,67,Married,0
4406,15811261,617,South,Male,42,1,1542329000,1,531655000,87,Single,0
4407,15720637,710,Mid,Female,46,10,2651667000,1,732983000,57,Single,0
4408,15619898,785,North,Male,55,5,0,2,30838000,19,Single,0
4409,15690440,656,South,Male,47,1,0,2,871032000,35,Single,0
4410,15654577,549,Mid,Male,54,5,2043301000,1,11526000,35,Single,0
4411,15666633,758,South,Male,56,1,0,2,46831000,84,Single,0
4412,15714689,591,South,Male,29,1,2145907000,1,863967000,53,Single,0
4413,15678374,666,North,Female,59,5,0,2,814542000,21,Single,0
4414,15793425,560,South,Female,33,9,0,1,806776000,51,Single,0
4415,15689594,731,North,Male,29,5,3949862000,1,492844000,54,Single,0
4416,15594915,649,North,Female,36,8,0,2,480392000,47,Single,0
4417,15797787,614,North,Male,36,1,2602859000,1,642993000,86,Single,0
4418,15573798,448,North,Female,36,6,1846837000,2,360798000,78,Single,0
4419,15630913,476,South,Female,69,1,2316682000,1,590745000,66,Married,0
4420,15602010,850,Mid,Female,45,5,2286017000,1,264366000,15,Single,0
4421,15586931,694,South,Male,39,3,0,1,420750000,3,Single,0
4422,15600708,640,South,Female,34,3,1712190000,1,741597000,60,Single,0
4423,15659327,520,North,Male,49,5,2666348000,1,319340000,83,Married,0
4424,15607178,850,Mid,Male,38,3,1207822000,1,616332000,25,Single,0
4425,15614878,660,Mid,Female,29,6,3971446000,1,544943000,53,Single,0
4426,15711299,711,Mid,Female,52,8,3195776000,1,578483000,71,Married,0
4427,15719302,765,North,Female,50,9,2784052000,1,350152000,30,Married,0
4428,15626385,714,South,Female,33,10,2268669000,2,218557000,84,Married,0
4429,15706706,648,Mid,Male,33,7,2976829000,2,755340000,24,Married,0
4430,15572956,683,North,Male,36,5,2537714000,1,538146000,48,Not specified,0
4431,15749050,548,North,Female,36,3,0,1,290386000,83,Not specified,0
4432,15815316,644,North,Male,50,9,1689974000,4,864033000,86,Single,0
4433,15748882,714,South,Male,29,9,0,2,568447000,32,Married,0
4434,15728474,558,Mid,Male,32,4,2381190000,1,632646000,78,Single,0
4435,15805637,625,North,Male,36,9,2388016000,3,588754000,42,Married,1
4436,15792004,731,South,Female,26,3,0,2,165868000,83,Single,0
4437,15629078,850,Mid,Female,45,5,2799693000,1,848075000,35,Single,0
4438,15742971,708,North,Female,44,2,3561532000,2,373429000,86,Single,0
4439,15717898,542,South,Male,32,2,2902811000,1,702845000,86,Married,0
4440,15653404,684,South,Female,24,6,1743806000,1,864928000,18,Single,0
4441,15690772,635,South,Female,48,2,0,2,600826000,85,Single,0
4442,15573171,695,South,Male,63,1,3216464000,1,557431000,99,Single,1
4443,15784130,850,Mid,Female,30,8,3407146000,1,238442000,85,Married,0
4444,15591286,731,Mid,Female,49,4,1954174000,1,148541000,4,Single,0
4445,15785339,640,North,Female,50,9,2586431000,2,363263000,50,Married,0
4446,15604295,543,North,Male,36,6,0,2,777604000,13,Single,0
4447,15621520,783,Mid,Female,42,2,3073560000,1,9461000,88,Married,0
4448,15632882,684,Mid,Male,37,1,2789977000,2,131982000,52,Single,0
4449,15754443,443,North,Female,35,9,2382776000,1,567737000,91,Single,0
4450,15722991,567,North,Male,54,9,2120865000,1,228955000,61,Married,0
4451,15613292,715,North,Male,21,3,0,2,302133000,51,Married,0
4452,15658057,812,South,Female,44,8,0,3,294478000,22,Married,0
4453,15699797,737,North,Male,30,8,3835835000,1,140485000,5,Single,0
4454,15786680,805,South,Male,37,5,0,2,96487000,6,Single,1
4455,15653547,850,North,Male,56,7,2888985000,1,524372000,36,Single,1
4456,15765415,609,South,Female,45,4,1960691000,1,876731000,24,Single,0
4457,15767894,741,North,Female,21,3,0,2,612742000,20,Single,0
4458,15578977,786,North,Male,34,9,0,2,635876000,81,Single,0
4459,15752694,653,North,Female,32,4,1843005000,1,105251000,7,Married,0
4460,15641585,850,North,Male,40,6,2141480000,1,390787000,61,Single,0
4461,15718765,501,South,Male,43,6,2299731000,1,356944000,76,Married,1
4462,15731522,771,South,Female,67,8,0,2,225367000,52,Married,0
4463,15685226,712,Mid,Female,29,7,3238380000,1,373703000,95,Single,0
4464,15614168,792,Mid,Female,50,4,3227637000,1,72725000,67,Married,0
4465,15713426,637,Mid,Male,30,1,2688082000,1,451292000,17,Single,0
4466,15687421,559,South,Male,67,9,2770226000,1,774008000,41,Single,0
4467,15613787,505,South,Male,35,8,2572517000,1,400808000,73,Single,0
4468,15643819,714,North,Female,25,4,0,2,363004000,74,Married,0
4469,15613712,634,South,Male,34,1,0,2,272781000,24,Single,0
4470,15663883,850,Mid,Male,32,9,3120201000,2,657618000,46,Single,0
4471,15716357,772,South,Female,39,4,2694694000,2,619121000,71,Single,0
4472,15700772,571,North,Male,44,9,0,2,169107000,86,Single,0
4473,15791988,670,North,Male,68,4,0,2,50277000,60,Married,0
4474,15659031,630,North,Female,36,8,2785178000,2,591395000,22,Single,0
4475,15684171,660,South,Female,61,5,3430484000,1,696689000,67,Single,0
4476,15625141,563,South,Male,26,7,0,2,27015000,7,Married,0
4477,15693526,618,North,Female,40,1,0,1,523860000,29,Married,0
4478,15718369,795,Mid,Female,33,9,2878973000,1,505715000,30,Single,0
4479,15627203,508,South,Male,54,10,0,1,773297000,89,Single,0
4480,15609653,614,Mid,Female,44,6,2611749000,1,587801000,7,Married,0
4481,15769412,684,South,Male,39,4,4554769000,2,693857000,87,Married,0
4482,15566030,497,Mid,Male,41,5,1771942000,1,390409000,69,Single,1
4483,15620507,485,Mid,Female,30,5,3448977000,1,621052000,2,Single,0
4484,15570271,577,South,Male,31,6,0,1,864139000,52,Single,0
4485,15679966,661,North,Female,31,3,2947215000,1,731223000,41,Single,0
4486,15771873,776,Mid,Female,37,2,2282923000,2,854036000,82,Single,0
4487,15808689,850,North,Female,31,4,0,2,145564000,49,Married,0
4488,15589563,531,South,Male,31,2,2615788000,2,182201000,97,Married,0
4489,15651389,561,South,Male,24,6,3160444000,1,796103000,14,Single,0
4490,15770185,779,North,Male,32,10,1776019000,1,379750000,45,Single,0
4491,15590228,715,North,Male,21,3,1682278000,1,763452000,41,Married,0
4492,15606003,566,North,Female,21,3,0,2,15956000,90,Single,0
4493,15784761,554,South,Female,46,7,1927274000,3,426489000,14,Married,0
4494,15598088,559,South,Male,25,5,0,2,718173000,7,Married,0
4495,15619116,493,North,Female,36,2,0,2,438989000,15,Single,0
4496,15567993,828,South,Male,28,8,2964871000,1,349166000,81,Single,0
4497,15626143,695,North,Male,37,2,0,2,438648000,12,Single,0
4498,15750099,731,North,Female,36,6,0,1,669365000,42,Single,0
4499,15658956,505,Mid,Male,40,6,1053133000,2,682273000,14,Single,0
4500,15607142,658,North,Male,32,8,0,1,353807000,93,Single,0
4501,15623063,651,Mid,Male,35,8,2421490000,1,561787000,45,Married,0
4502,15728608,688,Mid,Female,34,9,2002563000,2,720645000,73,Married,0
4503,15619514,507,Mid,Male,40,3,2642319000,1,405130000,40,Single,0
4504,15593499,686,South,Female,47,6,0,1,141155000,75,Single,0
4505,15659677,746,North,Male,47,8,3132405000,1,273181000,99,Single,1
4506,15803908,628,North,Male,45,9,0,2,426195000,72,Married,0
4507,15806467,568,Mid,Male,40,1,2184218000,1,592244000,21,Married,0
4508,15741921,622,South,Female,26,8,0,2,549845000,60,Single,0
4509,15671930,717,North,Female,36,5,0,2,640427000,52,Single,0
4510,15716431,775,North,Female,30,10,4204018000,2,423150000,88,Married,0
4511,15595037,772,North,Male,47,9,3351634000,1,77756000,4,Single,0
4512,15808846,672,Mid,Female,21,3,3649333000,2,723964000,4,Single,0
4513,15621075,778,Mid,Female,45,1,3567309000,2,767938000,62,Single,0
4514,15773723,588,South,Female,22,4,1477920000,1,719553000,32,Married,0
4515,15650751,585,North,Female,30,6,0,2,606134000,44,Single,0
4516,15653455,648,North,Female,38,2,0,2,42027000,67,Single,0
4517,15686999,556,North,Female,40,8,0,2,273296000,81,Single,0
4518,15669281,711,South,Male,38,3,2831813000,1,505091000,7,Single,0
4519,15737071,639,North,Female,60,5,3564875000,1,371192000,76,Single,0
4520,15756926,833,Mid,Male,29,1,2122170000,2,215539000,69,Single,0
4521,15674110,701,North,Female,43,2,3529164000,1,163972000,85,Single,0
4522,15768566,706,North,Male,34,8,0,2,164912000,3,Single,0
4523,15727059,476,North,Female,40,4,0,2,803207000,31,Married,0
4524,15737452,653,Mid,Male,58,1,2917263000,1,22430000,89,Married,0
4525,15684395,446,South,Female,45,10,2754217000,1,564348000,20,Married,0
4526,15707634,775,North,Female,32,2,2391377000,2,708707000,9,Single,0
4527,15803406,748,North,Female,26,1,1711166000,1,805417000,20,Single,0
4528,15637411,749,North,Male,30,1,0,2,556827000,33,Single,0
4529,15665327,706,North,Male,18,1,3875069000,2,570479000,73,Single,0
4530,15694556,684,North,Male,60,2,2564399000,1,529134000,96,Married,0
4531,15607509,539,North,Male,38,5,0,2,208509000,63,Single,1
4532,15658100,695,North,Female,42,1,0,2,619188000,78,Married,0
4533,15592570,773,South,Female,23,5,0,2,249743000,53,Married,0
4534,15725311,726,North,Female,31,9,2523885000,2,431986000,5,Married,1
4535,15676645,523,North,Male,45,5,0,2,534284000,71,Married,0
4536,15567147,802,South,Male,40,4,0,2,360396000,73,Single,0
4537,15646190,677,North,Female,56,1,2639196000,1,696634000,13,Single,0
4538,15694408,749,North,Male,40,1,3064389000,1,804564000,39,Single,0
4539,15736397,544,North,Male,23,1,2122366000,1,156424000,5,Single,0
4540,15725811,705,North,Male,25,1,2145974000,1,263503000,74,Married,0
4541,15656683,551,North,Male,52,1,0,1,279772000,61,Single,0
4542,15689692,598,Mid,Male,19,1,3307664000,1,764650000,50,Single,0
4543,15643056,755,Mid,Female,38,1,1805837000,1,45469000,60,Single,0
4544,15618774,474,North,Male,54,3,0,1,477000000,9,Single,0
4545,15713673,494,North,Female,33,1,3032766000,1,397205000,90,Married,0
4546,15570073,721,South,Male,57,1,0,1,862140000,87,Single,0
4547,15806184,618,South,Male,33,4,0,2,341221000,5,Single,0
4548,15768340,642,Mid,Female,19,1,2505921000,1,775004000,17,Single,0
4549,15571415,805,Mid,Male,56,6,3339650000,1,205881000,33,Single,0
4550,15813363,448,South,Male,25,2,0,2,418949000,39,Single,1
4551,15569590,601,Mid,Male,42,1,2166906000,1,176065000,98,Single,0
4552,15673020,678,North,Female,49,3,4499241000,1,3251000,21,Single,0
4553,15588854,715,North,Female,31,3,2432788000,1,416747000,22,Single,0
4554,15694879,590,South,Female,23,5,0,2,865876000,85,Single,0
4555,15798256,558,North,Female,45,1,3381346000,2,395522000,79,Single,0
4556,15792365,501,North,Male,44,4,3125124000,2,329738000,49,Single,0
4557,15566633,698,Mid,Male,55,8,3411300000,2,636171000,61,Married,0
4558,15703588,665,Mid,Male,25,5,3379460000,2,155415000,30,Single,0
4559,15658409,686,North,Male,41,5,2835288000,3,470533000,86,Single,0
4560,15688760,522,Mid,Female,37,3,2090497000,1,568073000,9,Single,0
4561,15733661,639,South,Female,27,8,2943744000,2,27506000,20,Single,0
4562,15749669,542,North,Female,31,3,0,2,506957000,98,Single,0
4563,15570326,621,North,Male,34,6,0,2,436164000,6,Single,0
4564,15633213,628,South,Male,50,8,0,1,635214000,39,Single,1
4565,15659557,811,Mid,Female,28,4,3690254000,2,43575000,5,Single,0
4566,15659364,685,South,Male,23,5,3627853000,1,621070000,11,Married,0
4567,15737910,703,Mid,Male,35,5,3095204000,2,738365000,43,Single,0
4568,15782181,592,South,Male,35,6,1766274000,1,319787000,27,Single,0
4569,15619436,700,North,Female,32,3,0,1,421258000,40,Single,0
4570,15702715,747,North,Female,34,10,0,2,223343000,21,Single,0
4571,15593470,576,Mid,Female,36,8,3658333000,1,102546000,14,Married,0
4572,15758116,666,North,Male,53,5,1422227000,1,563286000,29,Single,0
4573,15604813,494,North,Male,40,7,0,2,695515000,42,Married,1
4574,15800514,477,Mid,Female,24,2,2104864000,2,715879000,43,Single,0
4575,15664521,659,South,Male,31,7,3291659000,2,459947000,75,Single,0
4576,15672610,567,South,Male,40,4,2609834000,1,404684000,74,Single,0
4577,15635728,693,North,Male,41,4,0,2,688078000,27,Single,1
4578,15671610,740,North,Male,36,7,0,1,57981000,62,Single,0
4579,15622454,695,South,Male,28,1,2112459000,1,255167000,40,Married,1
4580,15676835,710,South,Male,33,1,0,2,740578000,14,Married,0
4581,15669611,632,North,Male,71,3,1828567000,1,121430000,34,Single,0
4582,15746569,589,North,Male,38,4,0,1,420127000,17,Single,0
4583,15781530,690,North,Male,21,3,0,2,685445000,72,Single,0
4584,15803886,629,South,Male,31,6,2923284000,1,575793000,49,Single,0
4585,15771674,603,South,Female,39,5,3572591000,2,240692000,21,Single,0
4586,15662955,697,North,Male,27,8,3106921000,2,398601000,78,Single,0
4587,15808557,695,North,Female,42,5,0,1,317557000,39,Single,0
4588,15736656,723,North,Female,49,4,0,2,395878000,69,Single,0
4589,15619801,548,North,Female,33,1,1762372000,2,361881000,29,Single,0
4590,15694456,756,North,Male,62,3,0,1,49276000,75,Single,0
4591,15708357,649,South,Female,38,8,0,1,456546000,80,Married,0
4592,15671779,567,North,Male,39,5,0,2,741496000,83,Single,0
4593,15759872,625,North,Male,22,4,0,2,691121000,55,Married,0
4594,15799128,608,South,Female,38,9,2252949000,1,253443000,47,Single,0
4595,15656333,574,North,Female,33,3,2955669000,1,277922000,77,Married,0
4596,15588406,574,South,Female,37,7,0,2,141954000,75,Married,0
4597,15731478,712,North,Female,42,1,1932546000,1,405784000,86,Single,0
4598,15769980,705,Mid,Female,40,3,2043578000,1,481785000,24,Single,0
4599,15797692,659,North,Female,33,7,1978672000,1,600776000,48,Single,0
4600,15570087,664,North,Female,44,8,3145773000,1,507991000,4,Single,0
4601,15605791,524,Mid,Male,29,9,3174327000,2,141079000,47,Married,1
4602,15787168,819,South,Female,28,8,3701571000,1,452316000,20,Single,0
4603,15664001,695,Mid,Female,53,8,2095102000,1,308620000,54,Single,0
